lado_rebatimento, lado_arremesso, peso_jogador, altura_jogador, pais_origem
Direito, Direito, 102.15, 190.5, USA
Direito, Direito, 106.69, 187.96, USA
Esquerdo, Esquerdo, 99.88, 185.42, USA
Direito, Direito, 86.26, 193.04, USA
Direito, , 86.26, 182.88, D.R.
Direito, Esquerdo, 118.04, 200.66, P.R.
Direito, Direito, 104.42, 185.42, D.R.
Direito, , 90.8, 187.96, CAN
Direito, Direito, 104.42, 185.42, USA
Direito, Direito, 111.23, 205.74, USA
Direito, Direito, 102.15, 185.42, D.R.
Direito, Esquerdo, 104.42, 195.58, USA
Direito, Esquerdo, 90.8, 175.26, USA
Esquerdo, Esquerdo, 90.8, 182.88, USA
Direito, Direito, 97.61, 195.58, USA
Direito, Direito, 106.69, 193.04, USA
Esquerdo, Esquerdo, 77.18, 185.42, D.R.
Direito, Direito, 97.61, 193.04, USA
Direito, Direito, 86.26, 185.42, USA
Direito, Direito, 97.61, 187.96, Venezuela
Direito, Direito, 95.34, 190.5, Cuba
Direito, Direito, 108.05, 185.42, USA
Esquerdo, Esquerdo, 106.69, 198.12, USA
Direito, , 102.15, 182.88, D.R.
Direito, Direito, 90.8, 185.42, USA
Direito, Direito, 97.61, 182.88, USA
Direito, Direito, 95.34, 187.96, Venezuela
Esquerdo, Esquerdo, 93.98, 187.96, USA
Direito, Direito, 90.8, 187.96, USA
Esquerdo, Esquerdo, 98.06, 180.34, USA
Esquerdo, Direito, 93.07, 187.96, USA
Direito, , 79.45, 180.34, USA
Direito, Direito, 115.32, 182.88, Venezuela
Direito, , 86.26, 185.42, Venezuela
Direito, Direito, 94.43, 193.04, USA
Direito, Direito, 104.42, 190.5, USA
Direito, Direito, 101.24, 185.42, USA
Direito, Direito, 93.07, 193.04, USA
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 88.53, 190.5, USA
Esquerdo, Esquerdo, 86.26, 177.8, USA
Direito, Direito, 97.61, 182.88, USA
Direito, Direito, 94.43, 182.88, USA
Direito, Direito, 93.98, 175.26, Cuba
Direito, Direito, 99.88, 182.88, Venezuela
Direito, Direito, 88.53, 175.26, USA
Direito, Direito, 88.53, 180.34, USA
Direito, Esquerdo, 95.34, 182.88, USA
Direito, Direito, 91.25, 200.66, D.R.
Direito, Esquerdo, 90.8, 180.34, Venezuela
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 104.42, 190.5, USA
Direito, Direito, 99.88, 185.42, USA
Esquerdo, Direito, 93.07, 190.5, USA
Direito, Esquerdo, 97.61, 195.58, USA
Direito, Direito, 108.96, 185.42, Venezuela
Direito, Direito, 86.26, 170.18, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 95.34, 182.88, South Korea
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 87.17, 187.96, USA
Direito, Direito, 98.52, 187.96, Mexico
Direito, Direito, 88.53, 180.34, USA
Direito, Direito, 106.69, 193.04, USA
Direito, Direito, 97.61, 187.96, Brazil
Direito, Direito, 97.61, 187.96, USA
Direito, Direito, 99.88, 187.96, USA
Esquerdo, Esquerdo, 93.07, 187.96, USA
Direito, Direito, 97.61, 193.04, USA
Esquerdo, Esquerdo, 97.61, 190.5, USA
Direito, Direito, 90.8, 182.88, USA
Esquerdo, Direito, 90.8, 187.96, USA
Esquerdo, Esquerdo, 90.8, 190.5, USA
Direito, Direito, 86.26, 187.96, Cuba
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 94.43, 187.96, D.R.
Direito, Direito, 93.98, 187.96, USA
Direito, Direito, 88.53, 185.42, Colombia
Direito, Direito, 97.61, 193.04, USA
Direito, Direito, 102.15, 190.5, USA
Direito, Direito, 118.04, 187.96, Cuba
Esquerdo, Esquerdo, 110.32, 190.5, USA
Direito, , 88.53, 185.42, USA
Esquerdo, Esquerdo, 102.15, 187.96, Venezuela
Direito, Direito, 104.42, 195.58, USA
Direito, , 81.72, 175.26, USA
Direito, Direito, 83.08, 182.88, D.R.
Direito, Direito, 90.8, 182.88, USA
Esquerdo, Esquerdo, 115.77, 187.96, USA
Esquerdo, Esquerdo, 90.8, 187.96, USA
Direito, Direito, 94.43, 187.96, USA
Direito, Direito, 95.34, 185.42, Mexico
Esquerdo, Esquerdo, 97.61, 193.04, USA
Direito, Direito, 99.88, 182.88, D.R.
Direito, , 83.99, 177.8, P.R.
Direito, Esquerdo, 97.61, 182.88, USA
Direito, Direito, 108.96, 193.04, USA
Direito, Esquerdo, 86.26, 177.8, USA
Direito, Direito, 95.34, 185.42, USA
Direito, Direito, 108.96, 195.58, USA
Direito, Direito, 70.37, 187.96, Panama
Direito, Direito, 115.77, 190.5, Panama
Esquerdo, Direito, 93.07, 180.34, USA
Direito, Direito, 93.07, 185.42, USA
Direito, Direito, 98.52, 190.5, USA
Esquerdo, Direito, 113.95, 195.58, USA
Esquerdo, Esquerdo, 88.53, 190.5, USA
Direito, , 83.99, 182.88, USA
Direito, Direito, 99.88, 190.5, USA
Direito, Direito, 104.42, 185.42, Cuba
Esquerdo, Esquerdo, 90.8, 185.42, USA
Direito, Direito, 101.24, 185.42, USA
Direito, Direito, 95.34, 177.8, Venezuela
Esquerdo, Esquerdo, 124.85, 200.66, Venezuela
Direito, Esquerdo, 81.72, 185.42, P.R.
Esquerdo, Esquerdo, 95.34, 182.88, USA
Direito, Esquerdo, 104.42, 193.04, USA
Direito, Direito, 108.96, 182.88, Venezuela
Direito, Direito, 86.26, 185.42, USA
Direito, Direito, 108.96, 180.34, D.R.
Direito, Direito, 88.53, 185.42, USA
Direito, Esquerdo, 109.87, 198.12, USA
Direito, Direito, 108.96, 198.12, USA
Direito, Esquerdo, 91.71, 185.42, USA
Direito, Direito, 93.07, 175.26, Cuba
Esquerdo, Esquerdo, 99.88, 185.42, USA
Direito, , 90.8, 177.8, D.R.
Esquerdo, Esquerdo, 93.07, 185.42, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 99.88, 193.04, USA
Direito, Direito, 84.9, 177.8, USA
Direito, Direito, 86.26, 185.42, Venezuela
Esquerdo, Direito, 88.53, 180.34, USA
Direito, Direito, 93.07, 180.34, USA
Direito, Direito, 104.42, 190.5, USA
Esquerdo, Esquerdo, 104.87, 187.96, Venezuela
Direito, Direito, 97.61, 182.88, USA
Direito, Direito, 97.61, 180.34, D.R.
Direito, Direito, 95.34, 190.5, USA
Esquerdo, Esquerdo, 86.26, 177.8, Venezuela
Direito, Direito, 113.5, 193.04, D.R.
Direito, Direito, 93.07, 190.5, USA
Direito, Direito, 106.69, 193.04, Venezuela
Esquerdo, Esquerdo, 86.26, 182.88, Venezuela
Direito, Esquerdo, 113.5, 195.58, USA
Direito, Direito, 97.61, 193.04, USA
Esquerdo, Esquerdo, 99.43, 193.04, USA
Direito, Direito, 99.88, 187.96, USA
Direito, Esquerdo, 102.15, 187.96, USA
Direito, Direito, 95.34, 193.04, USA
, Esquerdo, 84.44, 182.88, USA
Direito, Esquerdo, 103.51, 185.42, USA
Direito, Direito, 105.33, 193.04, USA
Direito, Direito, 88.53, 187.96, D.R.
Direito, Direito, 99.88, 193.04, P.R.
Direito, Direito, 97.61, 182.88, Colombia
Direito, Direito, 95.34, 198.12, USA
Esquerdo, Esquerdo, 94.89, 190.5, USA
Direito, Esquerdo, 95.34, 190.5, USA
Direito, Direito, 96.25, 190.5, USA
Direito, Direito, 106.69, 182.88, Venezuela
Direito, Esquerdo, 88.53, 185.42, USA
Esquerdo, Esquerdo, 102.15, 193.04, USA
Direito, Direito, 97.61, 195.58, USA
Direito, Direito, 86.26, 187.96, USA
Direito, , 86.26, 180.34, P.R.
Direito, Direito, 83.99, 180.34, USA
Direito, Esquerdo, 103.97, 182.88, USA
Direito, Direito, 93.07, 185.42, V.I.
Direito, Direito, 91.25, 180.34, Mexico
Direito, Direito, 97.61, 190.5, USA
Esquerdo, Esquerdo, 88.53, 190.5, USA
Esquerdo, Esquerdo, 90.8, 185.42, USA
Direito, Direito, 108.96, 193.04, USA
Direito, Direito, 99.88, 190.5, USA
Esquerdo, Direito, 77.18, 185.42, D.R.
Direito, Direito, 106.69, 185.42, Venezuela
Direito, Direito, 95.34, 187.96, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 113.5, 182.88, USA
Direito, Direito, 106.69, 182.88, D.R.
Direito, Direito, 102.15, 205.74, USA
Direito, Direito, 111.23, 195.58, Venezuela
Esquerdo, Esquerdo, 101.24, 190.5, USA
Direito, Direito, 86.26, 182.88, USA
Esquerdo, Direito, 91.25, 187.96, USA
Direito, Esquerdo, 79.45, 182.88, Japan
Direito, Direito, 95.34, 190.5, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 99.88, 195.58, USA
Esquerdo, Direito, 97.61, 177.8, Mexico
Direito, Direito, 123.49, 193.04, D.R.
Direito, Direito, 93.07, 187.96, USA
Esquerdo, Esquerdo, 106.69, 187.96, USA
Direito, Direito, 93.07, 190.5, USA
Esquerdo, Esquerdo, 95.34, 185.42, USA
Direito, Direito, 93.07, 193.04, USA
Esquerdo, Esquerdo, 86.26, 185.42, USA
Direito, Direito, 99.88, 185.42, D.R.
Direito, Direito, 93.07, 185.42, Nicaragua
Esquerdo, Direito, 104.42, 190.5, USA
Direito, Direito, 90.8, 182.88, USA
Direito, Direito, 93.07, 182.88, South Korea
Direito, Direito, 104.42, 185.42, Venezuela
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 88.53, 187.96, D.R.
Esquerdo, Esquerdo, 113.5, 190.5, USA
Direito, Direito, 95.79, 193.04, USA
Direito, Direito, 113.5, 190.5, USA
Direito, Esquerdo, 97.61, 185.42, USA
Direito, Direito, 88.53, 190.5, USA
Direito, Direito, 97.61, 190.5, USA
Direito, Direito, 102.15, 187.96, USA
Direito, Direito, 90.8, 180.34, USA
Direito, Direito, 95.34, 180.34, D.R.
Direito, , 95.34, 185.42, D.R.
Esquerdo, Esquerdo, 81.72, 185.42, USA
Esquerdo, Esquerdo, 106.69, 190.5, United Kingdom
Esquerdo, Esquerdo, 97.61, 187.96, USA
Direito, Direito, 97.61, 190.5, USA
Direito, Direito, 79.45, 187.96, USA
Direito, Direito, 104.42, 190.5, USA
Esquerdo, Esquerdo, 99.88, 198.12, USA
Direito, Direito, 102.15, 193.04, USA
Direito, Direito, 102.15, 190.5, USA
Direito, Direito, 98.97, 187.96, D.R.
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 99.88, 190.5, USA
Esquerdo, Esquerdo, 102.6, 187.96, USA
Direito, Direito, 103.97, 190.5, USA
Esquerdo, Esquerdo, 110.78, 193.04, USA
Direito, Direito, 102.15, 187.96, USA
Direito, Direito, 95.34, 182.88, Venezuela
Direito, Direito, 98.97, 195.58, USA
Direito, Esquerdo, 99.88, 190.5, USA
Esquerdo, Esquerdo, 93.07, 193.04, USA
Direito, , 102.15, 190.5, USA
Direito, , 93.07, 185.42, USA
Direito, Direito, 93.07, 187.96, USA
Direito, Direito, 86.26, 180.34, USA
Direito, Direito, 111.68, 193.04, USA
Direito, Esquerdo, 83.08, 190.5, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 83.99, 185.42, USA
Esquerdo, Direito, 97.61, 185.42, USA
Direito, Direito, 81.72, 187.96, Cuba
Esquerdo, Esquerdo, 77.18, 182.88, USA
Direito, Direito, 104.42, 187.96, USA
Direito, Direito, 108.96, 193.04, USA
Direito, Direito, 86.26, 177.8, Venezuela
Esquerdo, Direito, 93.07, 190.5, USA
Direito, Direito, 104.42, 187.96, USA
Direito, Direito, 104.42, 187.96, Cuba
Direito, Direito, 102.15, 190.5, USA
Direito, Direito, 95.34, 185.42, D.R.
Direito, Direito, 83.99, 175.26, USA
Direito, Direito, 88.53, 182.88, USA
Direito, Direito, 115.77, 187.96, D.R.
Direito, Direito, 77.18, 172.72, USA
Esquerdo, Esquerdo, 88.53, 187.96, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 106.69, 193.04, USA
Direito, Esquerdo, 97.61, 193.04, USA
Direito, Direito, 95.34, 187.96, USA
Direito, Direito, 86.26, 190.5, USA
Direito, Direito, 111.23, 190.5, D.R.
Esquerdo, Esquerdo, 95.34, 187.96, P.R.
Esquerdo, Direito, 114.41, 187.96, USA
Direito, , 88.53, 172.72, Venezuela
Esquerdo, Esquerdo, 81.72, 175.26, Cuba
Direito, Direito, 95.34, 187.96, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 74.91, 190.5, USA
Direito, Direito, 79.45, 185.42, USA
Esquerdo, Esquerdo, 93.07, 187.96, D.R.
Direito, Direito, 104.42, 182.88, D.R.
Direito, Direito, 111.23, 185.42, USA
Direito, Direito, 93.07, 182.88, USA
Direito, Direito, 102.15, 193.04, USA
Direito, Direito, 101.24, 185.42, Venezuela
Direito, Direito, 93.52, 185.42, USA
Direito, Direito, 70.37, 172.72, Venezuela
Direito, Direito, 98.97, 180.34, USA
Direito, Direito, 88.53, 185.42, USA
Direito, Direito, 106.69, 193.04, USA
Direito, Direito, 97.61, 190.5, USA
Direito, Direito, 87.62, 187.96, USA
Direito, Direito, 106.69, 180.34, D.R.
Direito, Direito, 93.07, 190.5, USA
Direito, Direito, 90.8, 190.5, USA
Direito, Direito, 86.26, 190.5, P.R.
Direito, Direito, 107.6, 193.04, USA
Direito, Direito, 93.07, 182.88, USA
Direito, , 93.07, 177.8, Colombia
Direito, Direito, 109.87, 190.5, USA
Direito, Direito, 97.61, 182.88, USA
Esquerdo, Esquerdo, 102.15, 193.04, Germany
Direito, Direito, 90.8, 190.5, P.R.
Direito, Direito, 104.42, 187.96, D.R.
Direito, Esquerdo, 86.26, 190.5, USA
Direito, Direito, 93.07, 177.8, South Korea
Direito, Direito, 99.88, 185.42, South Korea
Direito, , 90.8, 185.42, USA
Direito, Direito, 113.5, 193.04, South Korea
Direito, Direito, 106.69, 195.58, V.I.
Direito, Direito, 108.96, 193.04, USA
Esquerdo, Direito, 87.17, 182.88, USA
Direito, Direito, 91.25, 187.96, D.R.
Direito, Direito, 96.7, 187.96, USA
Direito, Direito, 88.53, 185.42, Cuba
Direito, Esquerdo, 118.04, 185.42, South Korea
Direito, Direito, 104.87, 185.42, USA
Direito, Direito, 86.26, 185.42, USA
Direito, Esquerdo, 88.53, 177.8, USA
Direito, Esquerdo, 91.71, 185.42, USA
Direito, Direito, 108.05, 180.34, USA
Direito, Direito, 90.8, 193.04, USA
Direito, Direito, 83.99, 185.42, Japan
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 81.72, 193.04, USA
Esquerdo, Esquerdo, 94.43, 187.96, USA
Direito, Direito, 93.07, 190.5, USA
Direito, Direito, 95.79, 190.5, USA
Direito, Direito, 104.42, 193.04, USA
Direito, Direito, 100.79, 182.88, Mexico
Direito, Direito, 97.61, 185.42, USA
Direito, Esquerdo, 95.34, 187.96, South Korea
Direito, Direito, 93.07, 190.5, USA
Esquerdo, Esquerdo, 102.15, 193.04, D.R.
Direito, Direito, 113.5, 193.04, USA
Direito, Esquerdo, 99.88, 187.96, USA
Direito, Esquerdo, 77.18, 175.26, USA
Esquerdo, Esquerdo, 113.5, 185.42, USA
Esquerdo, Esquerdo, 104.42, 187.96, USA
Esquerdo, Esquerdo, 86.26, 190.5, USA
Direito, Direito, 102.15, 190.5, USA
Direito, Esquerdo, 95.34, 182.88, D.R.
Direito, Direito, 98.06, 187.96, USA
Esquerdo, Esquerdo, 91.71, 187.96, USA
Direito, Direito, 93.07, 185.42, USA
Direito, , 97.61, 187.96, Venezuela
Esquerdo, Esquerdo, 86.26, 185.42, USA
Esquerdo, Esquerdo, 102.15, 193.04, USA
Direito, Direito, 125.76, 198.12, D.R.
Direito, Direito, 107.6, 187.96, Mexico
Esquerdo, Esquerdo, 86.26, 185.42, USA
Direito, Direito, 99.88, 195.58, USA
Direito, Direito, 105.78, 193.04, USA
Direito, Direito, 99.88, 195.58, USA
Direito, Direito, 93.07, 182.88, P.R.
Direito, Direito, 101.7, 190.5, USA
Esquerdo, Direito, 111.23, 195.58, USA
Esquerdo, Esquerdo, 86.26, 175.26, USA
Direito, Direito, 102.15, 195.58, USA
Esquerdo, Esquerdo, 81.72, 177.8, USA
Direito, Direito, 106.69, 190.5, Venezuela
Direito, Direito, 109.87, 185.42, USA
Direito, Direito, 86.26, 187.96, USA
Esquerdo, Esquerdo, 88.53, 185.42, USA
Direito, Direito, 99.88, 190.5, USA
Direito, Direito, 87.62, 177.8, USA
Direito, Direito, 115.77, 185.42, USA
Esquerdo, Esquerdo, 79.45, 182.88, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 101.24, 187.96, Australia
Direito, , 77.18, 182.88, D.R.
Direito, Esquerdo, 97.61, 190.5, USA
Direito, Direito, 88.53, 193.04, USA
Direito, Direito, 104.42, 187.96, USA
Direito, Direito, 88.53, 185.42, USA
Direito, Direito, 95.34, 185.42, USA
Direito, Direito, 102.15, 203.2, Colombia
Direito, Esquerdo, 72.64, 167.64, USA
Direito, Direito, 93.07, 193.04, USA
Direito, Esquerdo, 102.15, 193.04, USA
Direito, Direito, 97.61, 193.04, USA
Direito, Direito, 88.53, 185.42, USA
Direito, Direito, 103.51, 187.96, Venezuela
Esquerdo, Esquerdo, 97.61, 193.04, USA
Direito, Direito, 96.7, 182.88, USA
Direito, Direito, 88.53, 177.8, Colombia
Direito, Esquerdo, 93.07, 190.5, USA
Direito, Direito, 88.53, 187.96, USA
Direito, Direito, 93.07, 187.96, USA
Direito, , 81.72, 182.88, USA
Direito, Direito, 83.99, 182.88, USA
Esquerdo, Esquerdo, 77.18, 182.88, USA
Direito, Direito, 86.26, 177.8, USA
Direito, Direito, 97.61, 193.04, USA
Esquerdo, Esquerdo, 102.15, 182.88, Mexico
Direito, Direito, 93.07, 187.96, USA
Esquerdo, Esquerdo, 97.61, 190.5, USA
Esquerdo, Esquerdo, 77.18, 182.88, USA
Direito, Direito, 104.87, 187.96, USA
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 93.98, 190.5, P.R.
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 104.42, 195.58, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 97.61, 185.42, USA
Direito, , 90.8, 190.5, USA
Direito, Direito, 90.8, 182.88, USA
Esquerdo, Esquerdo, 99.88, 187.96, USA
Direito, Direito, 95.34, 200.66, D.R.
Direito, Esquerdo, 81.72, 175.26, USA
Direito, Direito, 99.88, 198.12, USA
Direito, Direito, 102.15, 185.42, Venezuela
Direito, Direito, 95.34, 187.96, USA
Esquerdo, Esquerdo, 104.42, 195.58, USA
Direito, Direito, 102.15, 195.58, USA
Esquerdo, Esquerdo, 90.8, 187.96, Cuba
Direito, Direito, 81.72, 193.04, USA
Direito, Esquerdo, 81.72, 177.8, USA
Direito, Direito, 105.33, 182.88, Venezuela
Esquerdo, Esquerdo, 124.85, 193.04, USA
Esquerdo, Esquerdo, 79.45, 187.96, USA
Direito, Esquerdo, 91.71, 190.5, USA
Direito, Direito, 93.98, 190.5, USA
Direito, Direito, 108.96, 190.5, D.R.
Direito, Direito, 77.18, 175.26, USA
Direito, Direito, 111.23, 198.12, USA
Direito, Esquerdo, 99.88, 190.5, USA
Direito, Direito, 108.96, 185.42, D.R.
Direito, Direito, 105.78, 193.04, USA
Esquerdo, Esquerdo, 93.52, 182.88, USA
Esquerdo, Esquerdo, 86.26, 187.96, Cuba
Direito, , 100.79, 187.96, USA
Direito, Esquerdo, 118.04, 193.04, CAN
Esquerdo, Esquerdo, 102.15, 185.42, D.R.
Direito, Direito, 120.31, 195.58, USA
Esquerdo, Direito, 86.26, 187.96, USA
Esquerdo, Esquerdo, 88.53, 182.88, USA
Direito, Direito, 88.53, 182.88, D.R.
Direito, Esquerdo, 92.16, 187.96, USA
Direito, Esquerdo, 102.15, 203.2, USA
Direito, Esquerdo, 87.17, 175.26, USA
Direito, Direito, 81.72, 182.88, P.R.
Direito, , 118.49, 193.04, USA
Direito, Direito, 79.45, 182.88, D.R.
Direito, Direito, 104.42, 193.04, USA
Esquerdo, Esquerdo, 89.89, 180.34, USA
Direito, Direito, 93.07, 190.5, D.R.
Direito, Direito, 95.34, 182.88, USA
Esquerdo, Esquerdo, 81.72, 180.34, USA
Direito, Esquerdo, 88.53, 182.88, USA
Direito, Esquerdo, 99.88, 180.34, Venezuela
Direito, , 77.18, 180.34, D.R.
Direito, Direito, 102.15, 185.42, D.R.
Direito, Direito, 97.61, 195.58, USA
Esquerdo, Esquerdo, 95.34, 187.96, USA
Direito, Esquerdo, 113.5, 185.42, Germany
Direito, Direito, 99.88, 187.96, USA
Direito, Direito, 87.17, 182.88, USA
Direito, Direito, 86.26, 185.42, USA
Direito, Esquerdo, 89.44, 185.42, USA
Direito, , 90.8, 185.42, USA
Esquerdo, Direito, 88.53, 177.8, Cuba
Direito, Direito, 97.61, 185.42, Venezuela
Esquerdo, Direito, 86.26, 187.96, USA
Direito, , 86.26, 177.8, USA
Esquerdo, Esquerdo, 83.99, 185.42, USA
Esquerdo, Esquerdo, 81.72, 175.26, USA
Esquerdo, Esquerdo, 86.26, 180.34, USA
Direito, Esquerdo, 97.61, 185.42, USA
Direito, Direito, 104.42, 195.58, USA
Direito, Direito, 84.9, 182.88, Venezuela
Direito, Direito, 81.27, 172.72, USA
Direito, Direito, 104.42, 198.12, USA
Direito, Direito, 99.88, 187.96, USA
Direito, Esquerdo, 93.07, 182.88, USA
Direito, Direito, 102.15, 193.04, USA
Direito, Direito, 94.89, 190.5, USA
Direito, Direito, 99.88, 187.96, USA
Direito, Direito, 99.88, 193.04, USA
Direito, Direito, 92.16, 185.42, USA
Direito, Direito, 99.88, 190.5, D.R.
Direito, Direito, 108.05, 193.04, Hong Kong
Direito, Direito, 93.07, 187.96, USA
Direito, Direito, 97.61, 187.96, D.R.
Direito, Direito, 128.03, 200.66, USA
Direito, Direito, 93.07, 187.96, D.R.
Direito, Direito, 95.34, 187.96, USA
Direito, Direito, 83.08, 187.96, USA
Direito, Direito, 99.88, 187.96, USA
Direito, Direito, 93.07, 185.42, USA
Direito, Direito, 97.16, 187.96, USA
Direito, Direito, 86.26, 185.42, USA
Esquerdo, Esquerdo, 96.7, 193.04, USA
Direito, Direito, 99.88, 187.96, D.R.
Esquerdo, Esquerdo, 105.33, 185.42, USA
Esquerdo, Direito, 104.87, 190.5, CAN
Esquerdo, Direito, 120.31, 190.5, D.R.
Direito, Direito, 95.34, 187.96, USA
Direito, Direito, 106.69, 195.58, USA
Direito, Direito, 95.79, 187.96, USA
Direito, Direito, 83.99, 193.04, USA
Direito, Direito, 97.61, 182.88, Cuba
Direito, Direito, 90.8, 193.04, USA
Direito, Esquerdo, 97.61, 187.96, USA
Direito, Direito, 95.34, 190.5, USA
Direito, Direito, 97.61, 182.88, USA
Direito, Direito, 102.6, 180.34, USA
Direito, Direito, 104.42, 190.5, Venezuela
Direito, Direito, 95.79, 187.96, USA
Direito, Direito, 93.07, 190.5, USA
Direito, Esquerdo, 88.53, 185.42, USA
Direito, Direito, 102.15, 190.5, USA
Direito, Direito, 95.34, 193.04, D.R.
Direito, Direito, 104.42, 193.04, USA
Direito, Direito, 93.07, 187.96, USA
Direito, Direito, 97.61, 185.42, USA
Direito, Direito, 105.33, 187.96, USA
Direito, Direito, 102.15, 185.42, Venezuela
Esquerdo, Esquerdo, 79.45, 190.5, D.R.
Esquerdo, , 99.88, 190.5, USA
Direito, , 102.15, 187.96, Cuba
Direito, Direito, 97.61, 187.96, USA
Esquerdo, Esquerdo, 102.15, 190.5, USA
Esquerdo, Direito, 99.43, 193.04, USA
Esquerdo, Direito, 77.18, 175.26, D.R.
Esquerdo, Direito, 115.77, 190.5, USA
Esquerdo, Direito, 86.26, 195.58, USA
Direito, Direito, 99.88, 182.88, P.R.
Esquerdo, Esquerdo, 103.06, 182.88, D.R.
Direito, Direito, 96.25, 187.96, USA
Direito, Direito, 99.88, 193.04, D.R.
Esquerdo, Direito, 97.61, 185.42, USA
Esquerdo, Esquerdo, 104.42, 193.04, Venezuela
Direito, Direito, 97.61, 198.12, Venezuela
Direito, Direito, 90.8, 182.88, USA
Direito, Direito, 86.26, 193.04, USA
Direito, Direito, 90.8, 180.34, V.I.
Direito, Direito, 104.87, 190.5, USA
Direito, Direito, 108.96, 198.12, D.R.
Direito, Direito, 104.42, 185.42, Venezuela
Esquerdo, Esquerdo, 103.06, 193.04, USA
Direito, Direito, 95.34, 190.5, USA
Direito, Esquerdo, 97.61, 190.5, USA
Direito, Esquerdo, 99.88, 187.96, USA
Direito, Esquerdo, 77.18, 185.42, Australia
Direito, Direito, 90.8, 187.96, USA
Esquerdo, Esquerdo, 90.8, 185.42, D.R.
Direito, , 79.45, 177.8, USA
Direito, Esquerdo, 122.58, 182.88, USA
Direito, Direito, 99.88, 193.04, USA
Direito, Direito, 104.42, 190.5, Colombia
Direito, Esquerdo, 102.15, 195.58, USA
Direito, Direito, 99.88, 185.42, Venezuela
Direito, Esquerdo, 99.88, 187.96, USA
Direito, Direito, 104.42, 190.5, USA
Direito, Esquerdo, 72.64, 172.72, Venezuela
Direito, Direito, 104.42, 185.42, USA
Direito, Direito, 81.72, 180.34, D.R.
Esquerdo, Esquerdo, 79.45, 187.96, Venezuela
Direito, , 89.89, 175.26, Venezuela
Direito, Direito, 97.61, 190.5, USA
Direito, Direito, 95.34, 182.88, USA
Direito, Direito, 83.99, 180.34, USA
Direito, Direito, 106.69, 187.96, Panama
Direito, Direito, 102.15, 185.42, USA
Esquerdo, Esquerdo, 86.26, 185.42, USA
Direito, Direito, 98.52, 182.88, Venezuela
Direito, Direito, 101.7, 182.88, D.R.
Direito, Direito, 97.61, 187.96, Cuba
Direito, Direito, 95.34, 185.42, USA
Direito, , 81.72, 177.8, USA
Direito, Esquerdo, 104.42, 193.04, USA
Direito, Esquerdo, 90.8, 185.42, USA
Direito, Esquerdo, 104.42, 195.58, USA
Direito, , 85.81, 185.42, USA
Direito, Direito, 107.14, 185.42, Venezuela
Direito, Direito, 115.77, 195.58, USA
Direito, Direito, 99.88, 187.96, USA
Esquerdo, Direito, 108.51, 195.58, USA
Direito, Direito, 102.15, 190.5, USA
Esquerdo, Esquerdo, 92.62, 193.04, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 95.34, 190.5, USA
Direito, Direito, 99.43, 190.5, USA
Direito, Direito, 91.71, 185.42, USA
Direito, Esquerdo, 86.26, 185.42, USA
Direito, , 88.53, 180.34, Panama
Direito, Direito, 99.88, 190.5, USA
Esquerdo, Esquerdo, 103.51, 198.12, USA
Direito, Direito, 125.76, 190.5, P.R.
Direito, Direito, 97.61, 185.42, USA
Esquerdo, Esquerdo, 95.34, 190.5, D.R.
Esquerdo, Esquerdo, 104.42, 187.96, USA
Direito, Direito, 95.34, 193.04, USA
Direito, Direito, 97.61, 187.96, D.R.
Direito, Esquerdo, 115.77, 195.58, USA
Direito, Direito, 94.43, 190.5, USA
Direito, Direito, 106.69, 187.96, Venezuela
Direito, Direito, 99.88, 182.88, D.R.
Direito, Direito, 93.98, 177.8, USA
Direito, Direito, 104.42, 193.04, D.R.
Direito, Direito, 110.32, 185.42, Taiwan
Direito, Direito, 95.34, 185.42, USA
Direito, Direito, 102.15, 190.5, Lithuania
Esquerdo, Esquerdo, 92.16, 193.04, USA
Direito, Direito, 90.8, 172.72, South Africa
Direito, Direito, 95.34, 182.88, USA
Esquerdo, Esquerdo, 90.8, 177.8, USA
Esquerdo, Esquerdo, 86.26, 180.34, P.R.
Direito, Direito, 93.07, 182.88, USA
Direito, Direito, 97.16, 195.58, CAN
Direito, Direito, 88.08, 187.96, D.R.
Direito, Direito, 98.06, 190.5, USA
Direito, Esquerdo, 94.43, 187.96, USA
